Date,Open,High,Low,Close,Adj Close,Volume
2010-05-17,37.419998,38.200001,37.320000,37.639999,33.690388,276868
2010-05-18,37.970001,37.980000,37.235001,37.880001,33.905201,271652
2010-05-19,37.195000,37.555000,36.419998,36.419998,32.598396,358521
2010-05-20,36.520000,36.820000,35.115002,35.665001,31.922625,558454
2010-05-21,35.465000,36.215000,35.150002,35.685001,31.940527,484223
2010-05-24,35.799999,36.150002,35.185001,35.599998,31.864441,288757
2010-05-25,34.720001,34.965000,34.165001,34.165001,30.580021,440990
2010-05-26,34.544998,35.744999,34.310001,35.340000,31.631723,323016
2010-05-27,35.509998,36.200001,35.270000,35.875000,32.110584,336651
2010-05-28,35.845001,36.125000,35.195000,35.775002,32.021084,266430
2010-05-31,35.700001,36.395000,35.700001,36.250000,32.446236,205802
2010-06-01,36.139999,36.529999,35.555000,36.205002,32.405960,277887
2010-06-02,35.730000,36.180000,35.669998,36.049999,32.267227,269824
2010-06-03,36.750000,37.654999,36.544998,37.560001,33.618782,329768
2010-06-04,37.509998,38.340000,36.724998,36.805000,32.942997,307557
2010-06-07,36.549999,36.615002,35.619999,35.709999,31.962896,208033
2010-06-08,36.060001,36.215000,35.049999,35.424999,31.707802,315494
2010-06-09,35.950001,36.189999,35.154999,35.805000,32.047935,362336
2010-06-10,35.365002,36.924999,35.365002,36.650002,32.804268,282386
2010-06-11,36.965000,36.965000,36.230000,36.750000,32.893772,177513
2010-06-14,36.950001,37.535000,36.855000,37.169998,33.269699,199862
2010-06-15,37.070000,37.810001,36.904999,37.599998,33.654575,413285
2010-06-16,37.674999,37.974998,36.750000,36.930000,33.054878,261618
2010-06-17,36.994999,37.279999,36.674999,36.965000,33.086212,200674
2010-06-18,36.965000,37.259998,36.595001,36.970001,33.090687,260477
2010-06-21,37.514999,37.514999,36.750000,36.805000,32.942997,133368
2010-06-22,36.419998,37.005001,36.255001,36.825001,32.960899,146963
2010-06-23,36.279999,36.689999,35.945000,36.285000,32.477570,243460
2010-06-24,36.400002,36.470001,34.759998,34.900002,31.237898,277452
2010-06-25,35.105000,35.540001,35.000000,35.145000,31.457188,252397
2010-06-28,35.185001,35.205002,34.305000,34.740002,31.094690,305228
2010-06-29,34.235001,34.430000,32.404999,32.720001,29.286646,487583
2010-06-30,32.755001,33.450001,32.299999,33.169998,29.689423,428346
2010-07-01,32.915001,32.945000,31.990000,32.150002,28.776455,253223
2010-07-02,32.575001,32.575001,31.600000,31.860001,28.516886,298681
2010-07-05,31.940001,32.230000,31.700001,31.725000,28.396055,148479
2010-07-06,32.000000,33.020000,31.940001,32.770000,29.331398,203118
2010-07-07,32.560001,33.029999,32.049999,33.029999,29.564117,301459
2010-07-08,33.455002,33.455002,32.700001,33.169998,29.689423,372315
2010-07-09,33.485001,33.935001,33.355000,33.840000,30.289122,314483
2010-07-12,33.700001,34.389999,33.619999,34.154999,30.571066,181351
2010-07-13,33.945000,35.080002,33.845001,34.770000,31.121532,448474
2010-07-14,35.169998,35.549999,34.369999,34.895000,31.233418,226009
2010-07-15,35.040001,35.450001,34.189999,34.355000,30.750080,208526
2010-07-16,34.305000,34.584999,33.145000,33.255001,29.765509,236338
2010-07-19,33.009998,33.334999,32.680000,32.810001,29.367201,211910
2010-07-20,33.299999,33.299999,30.900000,31.780001,28.445282,638144
2010-07-21,32.250000,32.590000,31.940001,32.185001,28.807783,331631
2010-07-22,32.770000,33.634998,32.424999,33.299999,29.805784,379804
2010-07-23,33.509998,33.910000,33.189999,33.560001,30.038506,197053
2010-07-26,33.910000,33.910000,33.000000,33.345001,29.846062,149141
2010-07-27,33.665001,33.840000,32.845001,33.564999,30.042978,373710
2010-07-28,34.240002,34.250000,32.145000,32.189999,28.812256,370309
2010-07-29,32.200001,33.880001,32.200001,33.285000,29.792360,423645
2010-07-30,32.959999,33.360001,32.150002,32.950001,29.492514,277988
2010-08-02,33.075001,33.889999,33.000000,33.525002,30.007177,161047
2010-08-03,33.490002,33.735001,33.290001,33.490002,29.975849,153968
2010-08-04,33.105000,33.224998,32.540001,32.650002,29.223989,328670
2010-08-05,32.860001,33.840000,32.799999,33.209999,29.725227,258566
2010-08-06,33.459999,33.814999,32.869999,32.915001,29.461187,195206
2010-08-09,33.020000,33.320000,32.875000,33.224998,29.738653,100966
2010-08-10,33.029999,33.224998,32.695000,32.869999,29.420906,211187
2010-08-11,32.790001,32.799999,32.029999,32.174999,28.798834,296951
2010-08-12,32.174999,32.330002,31.254999,31.735001,28.405005,313118
2010-08-13,31.799999,31.934999,30.860001,31.215000,27.939568,348807
2010-08-16,31.250000,31.430000,30.719999,31.084999,27.823208,128190
2010-08-17,31.270000,32.200001,31.235001,32.105000,28.736179,210017
2010-08-18,32.055000,32.075001,31.455000,31.924999,28.575064,182549
2010-08-19,31.990000,32.200001,31.590000,31.830000,28.490036,208087
2010-08-20,31.830000,31.969999,31.145000,31.450001,28.149908,172913
2010-08-23,31.389999,31.775000,31.150000,31.670000,28.346825,229953
2010-08-24,31.500000,31.590000,30.750000,31.065001,27.805309,218896
